,title,year,advisory,movie_length,genre,rating,metascore,description,votes
10,77.Avengers: Endgame(2019),(2019),PG-13,181 min,"Action, Adventure, Drama",8.4,"78        
        Metascore","After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.","Votes:
1,108,972
| Gross:
$858.37M"
11,81.The Lost City(2022),(2022),PG-13,112 min,"Action, Adventure, Comedy",6.1,"60        
        Metascore",A reclusive romance novelist on a book tour with her cover model gets swept up in a kidnapping attempt that lands them both in a cutthroat jungle adventure.,"Votes:
107,458"
12,84.Spirit Halloween(2022),(2022),PG-13,87 min,"Adventure, Family, Fantasy",4.3,"48        
        Metascore","When a Halloween store opens in a deserted strip-mall, three friends, thinking they've outgrown trick or treating, decide to spend the night locked inside. But their night of spook-filled fun soon turns to outlandish survival.","Votes:
292"
13,85.Inception(2010),(2010),PG-13,148 min,"Action, Adventure, Sci-Fi",8.8,"74        
        Metascore","A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.","Votes:
2,325,141
| Gross:
$292.58M"
14,86.Deadpool(2016),(2016),R,108 min,"Action, Adventure, Comedy",8.0,"65        
        Metascore","A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks.","Votes:
1,026,470
| Gross:
$363.07M"
15,87.Moonfall(2022),(2022),PG-13,130 min,"Action, Adventure, Sci-Fi",5.1,"41        
        Metascore",A mysterious force knocks the moon from its orbit and sends it hurtling on a collision course toward earth.,"Votes:
74,060"
16,90.Ready Player One(2018),(2018),PG-13,140 min,"Action, Adventure, Sci-Fi",7.4,"64        
        Metascore","When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.","Votes:
432,866
| Gross:
$137.69M"
17,91.The Lord of the Rings: The Two Towers(2002),(2002),PG-13,179 min,"Action, Adventure, Drama",8.8,"87        
        Metascore","While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.","Votes:
1,649,860
| Gross:
$342.55M"
18,94.Minions: The Rise of Gru(2022),(2022),PG,87 min,"Animation, Adventure, Comedy",6.6,"56        
        Metascore",The untold story of one twelve-year-old's dream to become the world's greatest supervillain.,"Votes:
57,884"
19,96.Deadpool 2(2018),(2018),R,119 min,"Action, Adventure, Comedy",7.7,"66        
        Metascore","Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool) assembles a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable.","Votes:
575,389
| Gross:
$324.59M"
20,98.The Descent(2005),(2005),R,99 min,"Adventure, Horror, Thriller",7.2,"71        
        Metascore","A caving expedition goes horribly wrong, as the explorers become trapped and ultimately pursued by a strange breed of predators.","Votes:
224,575
| Gross:
$26.02M"
21,100.The Hunger Games(2012),(2012),PG-13,142 min,"Action, Adventure, Sci-Fi",7.2,"68        
        Metascore",Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.,"Votes:
913,252
| Gross:
$408.01M"
22,53.Hotel Transylvania(2012),(2012),PG,91 min,"Animation, Adventure, Comedy",7.0,"47        
        Metascore","Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter.","Votes:
255,254
| Gross:
$148.31M"
23,54.The Addams Family(2019),(2019),PG,86 min,"Animation, Comedy, Family",5.8,"46        
        Metascore",The eccentrically macabre family moves to a bland suburb where Wednesday Addams' friendship with the daughter of a hostile and conformist local reality show host exacerbates conflict between the families.,"Votes:
39,352
| Gross:
$100.04M"
24,55.Monster House(2006),(2006),PG,91 min,"Animation, Comedy, Family",6.6,"68        
        Metascore","Three teens discover that their neighbor's house is really a living, breathing, scary monster.","Votes:
120,290
| Gross:
$73.66M"
25,56.Luck(I) (2022),(I) (2022),G,105 min,"Animation, Adventure, Comedy",6.4,"48        
        Metascore",The curtain is pulled back on the millennia-old battle between the organizations of good luck and bad luck that secretly affects everyday lives.,"Votes:
16,323"
26,57.Spider-Man: Into the Spider-Verse(2018),(2018),PG,117 min,"Animation, Action, Adventure",8.4,"87        
        Metascore","Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.","Votes:
518,533
| Gross:
$190.24M"
27,58.Coco(I) (2017),(I) (2017),PG,105 min,"Animation, Adventure, Comedy",8.4,"81        
        Metascore","Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.","Votes:
498,872
| Gross:
$209.73M"
28,63.The Lion King(1994),(1994),G,88 min,"Animation, Adventure, Drama",8.5,"88        
        Metascore","Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.","Votes:
1,048,468
| Gross:
$422.78M"
29,64.Megamind(2010),(2010),PG,95 min,"Animation, Action, Comedy",7.3,"63        
        Metascore","Evil genius Megamind finally defeats his do-gooder nemesis, Metro Man, but is left without a purpose in a superhero-free world.","Votes:
261,088
| Gross:
$148.42M"
30,67.Spirited Away(2001),(2001),PG,125 min,"Animation, Adventure, Family",8.6,"96        
        Metascore","During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts.","Votes:
754,163
| Gross:
$10.06M"
31,70.Cars(2006),(2006),G,117 min,"Animation, Adventure, Comedy",7.2,"73        
        Metascore","On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town, and learns that winning isn't everything in life.","Votes:
419,439
| Gross:
$244.08M"
32,76.Ratatouille(2007),(2007),G,111 min,"Animation, Adventure, Comedy",8.1,"96        
        Metascore",A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,"Votes:
728,805
| Gross:
$206.45M"
33,77.Frozen(I) (2013),(I) (2013),PG,102 min,"Animation, Adventure, Comedy",7.4,"75        
        Metascore","When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.","Votes:
621,755
| Gross:
$400.74M"
34,78.Moana(I) (2016),(I) (2016),PG,107 min,"Animation, Adventure, Comedy",7.6,"81        
        Metascore","In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.","Votes:
333,121
| Gross:
$248.76M"
35,84.Jujutsu Kaisen 0: The Movie(2021),(2021),PG-13,112 min,"Animation, Action, Fantasy",7.8,"71        
        Metascore","Yuta Okkotsu, a high schooler who gains control of an extremely powerful Cursed Spirit and gets enrolled in the Tokyo Prefectural Jujutsu High School by Jujutsu Sorcerers to help him control his power and keep an eye on him.","Votes:
16,999
| Gross:
$34.54M"
36,86.Wendell & Wild(2022),(2022),PG-13,105 min,"Animation, Adventure, Comedy",6.9,"71        
        Metascore","Two scheming demon brothers, Wendell and Wild, enlist the aid of 13-year-old Kat Elliot (Lyric Ross) to summon them to the Land of the Living.","Votes:
144"
37,87.Turning Red(2022),(2022),PG,100 min,"Animation, Adventure, Comedy",7.0,"83        
        Metascore",A 13-year-old girl named Meilin turns into a giant red panda whenever she gets too excited.,"Votes:
116,620"
38,88.Toy Story(1995),(1995),G,81 min,"Animation, Adventure, Comedy",8.3,"95        
        Metascore",A cowboy doll is profoundly threatened and jealous when a new spaceman action figure supplants him as top toy in a boy's bedroom.,"Votes:
986,067
| Gross:
$191.80M"
39,89.Zootopia(2016),(2016),PG,108 min,"Animation, Adventure, Comedy",8.0,"78        
        Metascore","In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.","Votes:
494,941
| Gross:
$341.27M"
40,90.Shrek(2001),(2001),PG,90 min,"Animation, Adventure, Comedy",7.9,"84        
        Metascore","A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.","Votes:
672,581
| Gross:
$267.67M"
41,91.Your Name.(2016),(2016),PG,106 min,"Animation, Drama, Fantasy",8.4,"79        
        Metascore","Two strangers find themselves linked in a bizarre way. When a connection forms, will distance be the only thing to keep them apart?","Votes:
264,225
| Gross:
$5.02M"
42,92.Inside Out(I) (2015),(I) (2015),PG,95 min,"Animation, Adventure, Comedy",8.2,"94        
        Metascore","After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.","Votes:
707,045
| Gross:
$356.46M"
43,93.Hercules(1997),(1997),G,93 min,"Animation, Adventure, Comedy",7.3,"74        
        Metascore",The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,"Votes:
231,199
| Gross:
$99.05M"
44,94.The Lion King(2019),(2019),PG,118 min,"Animation, Adventure, Drama",6.8,"55        
        Metascore","After the murder of his father, a young lion prince flees his kingdom only to learn the true meaning of responsibility and bravery.","Votes:
244,217
| Gross:
$543.64M"
45,96.The Sea Beast(2022),(2022),PG,115 min,"Animation, Adventure, Comedy",7.1,"74        
        Metascore","When a young girl stows away on the ship of a legendary sea monster hunter, they launch an epic journey into uncharted waters - and make history to boot.","Votes:
38,050"
46,98.Anastasia(1997),(1997),G,94 min,"Animation, Adventure, Drama",7.1,"61        
        Metascore","The last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death.","Votes:
124,274
| Gross:
$58.41M"
47,100.Paws of Fury: The Legend of Hank(2022),(2022),PG,98 min,"Animation, Action, Comedy",5.7,"45        
        Metascore","Hank, a loveable dog with a head full of dreams about becoming a samurai, sets off in search of his destiny.","Votes:
3,721"
48,51.The Irishman(2019),(2019),R,209 min,"Biography, Crime, Drama",7.8,"94        
        Metascore",Hitman Frank Sheeran looks back at the secrets he kept as a loyal member of the Bufalino crime family.,"Votes:
384,208
| Gross:
$7.00M"
49,53.King Richard(2021),(2021),PG-13,144 min,"Biography, Drama, Sport",7.5,"76        
        Metascore",A look at how tennis superstars Venus and Serena Williams became who they are after the coaching from their father Richard Williams.,"Votes:
109,105"
50,54.The Social Network(2010),(2010),PG-13,120 min,"Biography, Drama",7.8,"95        
        Metascore","As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea, and by the co-founder who was later squeezed out of the business.","Votes:
698,309
| Gross:
$96.96M"
51,56.The Pianist(2002),(2002),R,150 min,"Biography, Drama, Music",8.5,"85        
        Metascore",A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.,"Votes:
824,093
| Gross:
$32.57M"
52,58.The Sound of Music(1965),(1965),G,172 min,"Biography, Drama, Family",8.1,"63        
        Metascore",A young novitiate is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,"Votes:
233,501
| Gross:
$163.21M"
53,61.A Beautiful Mind(2001),(2001),PG-13,135 min,"Biography, Drama",8.2,"72        
        Metascore","After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish.","Votes:
927,368
| Gross:
$170.74M"
54,62.Bombshell(I) (2019),(I) (2019),R,109 min,"Biography, Drama",6.8,"64        
        Metascore",A group of women take on Fox News head Roger Ailes and the toxic atmosphere he presided over at the network.,"Votes:
114,867"
55,64.The Imitation Game(2014),(2014),PG-13,114 min,"Biography, Drama, Thriller",8.0,"71        
        Metascore","During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.","Votes:
764,268
| Gross:
$91.13M"
56,65.The Fighter(I) (2010),(I) (2010),R,116 min,"Action, Biography, Drama",7.8,"79        
        Metascore","Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.","Votes:
367,294
| Gross:
$93.62M"
57,67.The Intouchables(2011),(2011),R,112 min,"Biography, Comedy, Drama",8.5,"57        
        Metascore","After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.","Votes:
850,003
| Gross:
$13.18M"
58,69.Hidden Figures(2016),(2016),PG,127 min,"Biography, Drama, History",7.8,"74        
        Metascore",The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.,"Votes:
229,053
| Gross:
$169.61M"
59,70.Into the Wild(2007),(2007),R,148 min,"Adventure, Biography, Drama",8.1,"73        
        Metascore","After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.","Votes:
621,126
| Gross:
$18.35M"
60,71.Vice(I) (2018),(I) (2018),R,132 min,"Biography, Comedy, Drama",7.2,"61        
        Metascore","The story of Dick Cheney, an unassuming bureaucratic Washington insider, who quietly wielded immense power as Vice President to George W. Bush, reshaping the country and the globe in ways that are still felt today.","Votes:
147,176
| Gross:
$47.84M"
61,72.Belle(2013),(2013),PG,100 min,"Biography, Drama, Romance",7.3,"64        
        Metascore","The biracial daughter, Dido Elizabeth Belle (Gugu Mbatha-Raw), of Royal Navy Captain Sir John Lindsay (Matthew Goode) is raised by aristocratic Great-uncle Lord William Murray, 1st Earl of Mansfield (Tom Wilkinson) in 18th century England.","Votes:
30,998
| Gross:
$10.73M"
62,73.The Blind Side(2009),(2009),PG-13,129 min,"Biography, Drama, Sport",7.6,"53        
        Metascore","The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family.","Votes:
331,479
| Gross:
$255.96M"
63,74.Monster(2003),(2003),R,109 min,"Biography, Crime, Drama",7.3,"74        
        Metascore","Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.","Votes:
152,161
| Gross:
$34.47M"
64,76.Spotlight(I) (2015),(I) (2015),R,129 min,"Biography, Crime, Drama",8.1,"93        
        Metascore","The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.","Votes:
467,768
| Gross:
$45.06M"
65,78.12 Years a Slave(2013),(2013),R,134 min,"Biography, Drama, History",8.1,"96        
        Metascore","In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.","Votes:
697,600
| Gross:
$56.67M"
66,79.Amadeus(1984),(1984),R,160 min,"Biography, Drama, Music",8.4,"88        
        Metascore","The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was insanely jealous of Mozart's talent and claimed to have murdered him.","Votes:
399,743
| Gross:
$51.97M"
67,80.Darkest Hour(2017),(2017),PG-13,125 min,"Biography, Drama, War",7.4,"75        
        Metascore","In May 1940, the fate of World War II hangs on Winston Churchill, who must decide whether to negotiate with Adolf Hitler, or fight on knowing that it could mean the end of the British Empire.","Votes:
201,902
| Gross:
$56.47M"
68,84.Remember the Titans(2000),(2000),PG,113 min,"Biography, Drama, Sport",7.8,"48        
        Metascore",The true story of a newly appointed African-American coach and his high school team on their first season as a racially integrated unit.,"Votes:
215,715
| Gross:
$115.65M"
69,86.Coal Miner's Daughter(1980),(1980),PG,124 min,"Biography, Drama, Music",7.5,"87        
        Metascore","The fictionalized life of singer Loretta Lynn, a girl who rose from humble beginnings to become a country music star in the 1960s/70s.","Votes:
19,018
| Gross:
$67.18M"
70,87.Downfall(2004),(2004),R,156 min,"Biography, Drama, History",8.2,"82        
        Metascore","Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.","Votes:
355,128
| Gross:
$5.51M"
71,88.War Dogs(2016),(2016),R,114 min,"Biography, Comedy, Crime",7.1,"57        
        Metascore","Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan.","Votes:
218,984
| Gross:
$43.03M"
72,89.The Pursuit of Happyness(2006),(2006),PG-13,117 min,"Biography, Drama",8.0,"64        
        Metascore",A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,"Votes:
508,770
| Gross:
$163.57M"
73,90.The King's Speech(2010),(2010),R,118 min,"Biography, Drama, History",8.0,"88        
        Metascore","The story of King George VI, his impromptu ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.","Votes:
679,131
| Gross:
$138.80M"
74,91.The Lost City of Z(2016),(2016),PG-13,141 min,"Adventure, Biography, Drama",6.6,"78        
        Metascore","A true-life drama, centering on British explorer Major Percival Fawcett, who disappeared whilst searching for a mysterious city in the Amazon in the 1920s.","Votes:
91,648
| Gross:
$8.58M"
75,92.Dallas Buyers Club(2013),(2013),R,117 min,"Biography, Drama",7.9,"79        
        Metascore","In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease.","Votes:
486,705
| Gross:
$27.30M"
76,93.Argo(2012),(2012),R,120 min,"Biography, Drama, Thriller",7.7,"86        
        Metascore","Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.","Votes:
613,463
| Gross:
$136.03M"
77,94.BlacKkKlansman(2018),(2018),R,135 min,"Biography, Comedy, Crime",7.5,"83        
        Metascore","Ron Stallworth, an African American police officer from Colorado Springs, CO, successfully manages to infiltrate the local Ku Klux Klan branch with the help of a Jewish surrogate who eventually becomes its leader. Based on actual events.","Votes:
262,686
| Gross:
$49.28M"
78,95.Wyatt Earp(1994),(1994),PG-13,191 min,"Action, Adventure, Biography",6.7,"47        
        Metascore","From Wichita to Dodge City, to the O.K. Corral in Tombstone, a man becomes a myth in this thrilling journey of romance, adventure, and desperate heroic action.","Votes:
51,474
| Gross:
$25.05M"
79,96.Moneyball(2011),(2011),PG-13,133 min,"Biography, Drama, Sport",7.6,"87        
        Metascore",Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.,"Votes:
421,685
| Gross:
$75.61M"
80,"97.I, Tonya(2017)",(2017),R,119 min,"Biography, Comedy, Drama",7.5,"77        
        Metascore","Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes.","Votes:
215,193
| Gross:
$30.01M"
81,98.Erin Brockovich(2000),(2000),R,131 min,"Biography, Drama",7.4,"73        
        Metascore",An unemployed single mother becomes a legal assistant and almost single-handedly brings down a California power company accused of polluting a city's water supply.,"Votes:
198,105
| Gross:
$125.60M"
82,99.Molly's Game(2017),(2017),R,140 min,"Biography, Crime, Drama",7.4,"71        
        Metascore","The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target.","Votes:
171,666
| Gross:
$28.78M"
83,100.Beautiful Boy(I) (2018),(I) (2018),R,120 min,"Biography, Drama",7.3,"62        
        Metascore","Based on the best-selling pair of memoirs from father and son David and Nic Sheff, Beautiful Boy chronicles the heartbreaking and inspiring experience of survival, relapse and recovery in a family coping with addiction over many years.","Votes:
77,060
| Gross:
$7.65M"
84,53.Bodies Bodies Bodies(2022),(2022),R,94 min,"Comedy, Horror, Thriller",6.3,"69        
        Metascore","When a group of rich 20-somethings plan a hurricane party at a remote family mansion, a party game turns deadly in this fresh and funny look at backstabbing, fake friends, and one party gone very, very wrong.","Votes:
21,880"
85,54.The Curse of Bridge Hollow(2022),(2022),TV-14,89 min,"Adventure, Comedy, Family",5.6,"38        
        Metascore","A teenage girl, who accidentally releases an ancient and mischievous spirit on Halloween which causes decorations to come alive and wreak havoc, must team up with the last person she'd want to in order to save their town - her father!","Votes:
2,669"
86,58.See How They Run(2022),(2022),PG-13,98 min,"Comedy, Mystery",6.7,"60        
        Metascore","In the West End of 1950s London, plans for a movie version of a smash-hit play come to an abrupt halt after a pivotal member of the crew is murdered.","Votes:
10,728"
87,60.Glass Onion: A Knives Out Mystery(2022),(2022),PG-13,139 min,"Comedy, Crime, Drama",8.1,"81        
        Metascore",Famed Southern detective Benoit Blanc travels to Greece for his latest case.,"Votes:
984"
88,67.Super Mario Bros.(1993),(1993),PG,104 min,"Adventure, Comedy, Family",4.1,"35        
        Metascore","Two Brooklyn plumbers, Mario and Luigi, must travel to another dimension to rescue a princess from the evil dictator King Koopa and stop him from taking over the world.","Votes:
54,970
| Gross:
$20.92M"
89,68.The Addams Family(1991),(1991),PG-13,99 min,"Comedy, Fantasy",6.9,"57        
        Metascore",Con artists plan to fleece an eccentric family using an accomplice who claims to be their long-lost uncle.,"Votes:
155,641
| Gross:
$113.50M"
90,69.Pinocchio(I) (2022),(I) (2022),PG,105 min,"Adventure, Comedy, Drama",5.1,"38        
        Metascore","A puppet is brought to life by a fairy, who assigns him to lead a virtuous life in order to become a real boy.","Votes:
29,132"
91,70.Back to the Future(1985),(1985),PG,116 min,"Adventure, Comedy, Sci-Fi",8.5,"87        
        Metascore","Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.","Votes:
1,191,218
| Gross:
$210.61M"
92,74.Bedknobs and Broomsticks(1971),(1971),G,117 min,"Animation, Adventure, Comedy",7.0,"59        
        Metascore","An apprentice witch, three kids and a cynical magician conman search for the missing component to a magic spell to be used in the defense of Britain in World War II.","Votes:
38,092
| Gross:
$18.53M"
93,75.The Menu(2022),(2022),R,106 min,"Comedy, Horror, Thriller",7.6,"73        
        Metascore","A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.","Votes:
534"
94,78.Once Upon a Time in Hollywood(2019),(2019),R,161 min,"Comedy, Drama",7.6,"83        
        Metascore",A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.,"Votes:
723,995
| Gross:
$142.50M"
95,81.Knives Out(2019),(2019),PG-13,130 min,"Comedy, Crime, Drama",7.9,"82        
        Metascore","A detective investigates the death of the patriarch of an eccentric, combative family.","Votes:
615,806
| Gross:
$165.36M"
96,83.Jexi(2019),(2019),R,84 min,"Comedy, Romance, Sci-Fi",6.0,"39        
        Metascore","Phil makes top 10 pop lists at work. His only ""friend"" is cellphone Siri. His new phone includes AI helper Jexi, who improves/controls his social life.","Votes:
27,142"
97,84.Sing 2(2021),(2021),PG,110 min,"Animation, Adventure, Comedy",7.4,"49        
        Metascore",Buster Moon and his friends must persuade reclusive rock star Clay Calloway to join them for the opening of a new show.,"Votes:
66,604
| Gross:
$162.79M"
98,85.The Wolf of Wall Street(2013),(2013),R,180 min,"Biography, Comedy, Crime",8.2,"75        
        Metascore","Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.","Votes:
1,387,520
| Gross:
$116.90M"
99,88.Mrs. Harris Goes to Paris(2022),(2022),PG,115 min,"Comedy, Drama",7.1,"70        
        Metascore","A widowed cleaning lady in 1950s London falls madly in love with a couture Dior dress, and decides that she must have one of her own.","Votes:
6,730"
100,91.Licorice Pizza(2021),(2021),R,133 min,"Comedy, Drama, Romance",7.2,"90        
        Metascore","The story of Alana Kane and Gary Valentine growing up, running around and going through the treacherous navigation of first love in the San Fernando Valley, 1973.","Votes:
108,220"
101,94.Sing(2016),(2016),PG,108 min,"Animation, Comedy, Family",7.1,"59        
        Metascore","In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists find that their lives will never be the same.","Votes:
169,191
| Gross:
$270.40M"
102,95.Barbarella(1968),(1968),PG,98 min,"Adventure, Comedy, Fantasy",5.8,"51        
        Metascore","Barbarella, an astronaut from the 41st century, sets out to find and stop the evil scientist Durand Durand, whose Positronic Ray threatens to bring evil back into the galaxy.","Votes:
35,178"
103,97.The Rocky Horror Picture Show(1975),(1975),R,100 min,"Comedy, Horror, Musical",7.4,"65        
        Metascore",A newly-engaged couple have a breakdown in an isolated area and must seek shelter at the bizarre residence of Dr. Frank-n-Furter.,"Votes:
151,708
| Gross:
$139.88M"
104,98.Ghostbusters: Afterlife(2021),(2021),PG-13,124 min,"Adventure, Comedy, Fantasy",7.1,"45        
        Metascore","When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.","Votes:
177,820
| Gross:
$129.36M"
105,100.Scooby-Doo(2002),(2002),PG,86 min,"Adventure, Comedy, Family",5.2,"35        
        Metascore","After an acrimonious break up, the Mystery Inc. gang are individually brought to an island resort to investigate strange goings on.","Votes:
113,598
| Gross:
$153.29M"
106,52.Dahmer(2002),(2002),R,101 min,"Biography, Crime, Drama",5.6,"63        
        Metascore","Biopic about notorious American serial killer Jeffrey Dahmer, taking place in both the past and the present.","Votes:
10,932
| Gross:
$0.14M"
