,title,year,advisory,movie_length,genre,rating,metascore,description,votes
329,252.Harry Potter and the Prisoner of Azkaban(2004),(2004),PG,142 min,"Adventure, Family, Fantasy",7.9,"82        
        Metascore","Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard.","Votes:
628,668
| Gross:
$249.36M"
330,254.A Nightmare on Elm Street(2010),(2010),R,95 min,"Crime, Drama, Horror",5.2,"35        
        Metascore","The spectre of a disfigured man haunts the children of the parents who murdered him, stalking and killing them in their dreams.","Votes:
101,172
| Gross:
$63.08M"
331,258.Megamind(2010),(2010),PG,95 min,"Animation, Action, Comedy",7.3,"63        
        Metascore","Evil genius Megamind finally defeats his do-gooder nemesis, Metro Man, but is left without a purpose in a superhero-free world.","Votes:
261,096
| Gross:
$148.42M"
332,261.Scooby-Doo 2: Monsters Unleashed(2004),(2004),PG,93 min,"Adventure, Comedy, Family",5.1,"34        
        Metascore",The Mystery Inc. gang must save Coolsville from an attack of their past monsters brought to life by an evil masked figure trying to take down the gang.,"Votes:
58,021
| Gross:
$84.22M"
333,262.Hot Fuzz(2007),(2007),R,121 min,"Action, Comedy, Mystery",7.8,"81        
        Metascore","A skilled London police officer, after irritating superiors with his embarrassing effectiveness, is transferred to a village where the easygoing officers object to his fervor for regulations, as a string of grisly murders strikes the town.","Votes:
504,372
| Gross:
$23.64M"
334,263.Harry Potter and the Deathly Hallows: Part 1(2010),(2010),PG-13,146 min,"Adventure, Family, Fantasy",7.7,"65        
        Metascore","As Harry, Ron and Hermione race against time and evil to destroy the Horcruxes, they uncover the existence of the three most powerful objects in the wizarding world: the Deathly Hallows.","Votes:
544,308
| Gross:
$295.98M"
335,264.The Visit(I) (2015),(I) (2015),PG-13,94 min,"Horror, Mystery, Thriller",6.2,"55        
        Metascore",Two siblings become increasingly frightened by their grandparents' disturbing behavior while visiting them on vacation.,"Votes:
134,012
| Gross:
$65.21M"
336,265.Memento(2000),(2000),R,113 min,"Mystery, Thriller",8.4,"80        
        Metascore",A man with short-term memory loss attempts to track down his wife's murderer.,"Votes:
1,229,094
| Gross:
$25.54M"
337,266.The Lighthouse(I) (2019),(I) (2019),R,109 min,"Drama, Fantasy, Horror",7.4,"83        
        Metascore",Two lighthouse keepers try to maintain their sanity while living on a remote and mysterious New England island in the 1890s.,"Votes:
214,092
| Gross:
$0.43M"
338,268.Fear Street: Part One - 1994(2021),(2021),R,107 min,"Drama, Horror, Mystery",6.2,"67        
        Metascore",A circle of teenage friends accidentally encounter the ancient evil responsible for a series of brutal murders that have plagued their town for over 300 years. Welcome to Shadyside.,"Votes:
80,630"
339,271.Spirited Away(2001),(2001),PG,125 min,"Animation, Adventure, Family",8.6,"96        
        Metascore","During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts.","Votes:
754,171
| Gross:
$10.06M"
340,272.Arrival(II) (2016),(II) (2016),PG-13,116 min,"Drama, Mystery, Sci-Fi",7.9,"81        
        Metascore",A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecraft appear around the world.,"Votes:
687,477
| Gross:
$100.55M"
341,275.Watchmen(2009),(2009),R,162 min,"Action, Drama, Mystery",7.6,"56        
        Metascore","In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it.","Votes:
550,300
| Gross:
$107.51M"
342,278.The Covenant(2006),(2006),PG-13,97 min,"Action, Adventure, Fantasy",5.1,"19        
        Metascore","Four young men who belong to a New England supernatural legacy are forced to battle a fifth power long thought to have died out. Meanwhile, jealousy and suspicion threaten to tear them apart.","Votes:
49,879
| Gross:
$23.29M"
343,279.Mother!(2017),(2017),R,121 min,"Drama, Horror, Mystery",6.6,"75        
        Metascore","A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.","Votes:
225,529
| Gross:
$17.80M"
344,282.Saint Maud(2019),(2019),R,84 min,"Drama, Horror, Mystery",6.7,"83        
        Metascore",A pious nurse becomes dangerously obsessed with saving the soul of her dying patient.,"Votes:
36,847"
345,284.Harry Potter and the Order of the Phoenix(2007),(2007),PG-13,138 min,"Action, Adventure, Family",7.5,"71        
        Metascore","With their warning about Lord Voldemort's return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts.","Votes:
577,039
| Gross:
$292.00M"
346,286.The Innocents(2021),(2021),Not Rated,117 min,"Drama, Fantasy, Horror",7.0,"79        
        Metascore","During the bright Nordic summer, a group of children reveal their dark and mysterious powers when the adults aren't looking. In this original and gripping supernatural thriller, playtime takes a dangerous turn.","Votes:
12,943"
347,287.Promising Young Woman(2020),(2020),R,113 min,"Crime, Drama, Mystery",7.5,"73        
        Metascore","A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path.","Votes:
170,500"
348,290.They/Them(2022),(2022),TV-MA,104 min,"Horror, Mystery, Thriller",3.8,"46        
        Metascore",A group of teenagers at an LGBTQ+ conversion camp endures unsettling psychological techniques while being stalked by a mysterious masked killer.,"Votes:
8,024"
349,291.Scary Stories to Tell in the Dark(2019),(2019),PG-13,108 min,"Adventure, Horror, Mystery",6.2,"61        
        Metascore","On Halloween 1968, Stella and her two friends meet a mysterious drifter, Ramón, and uncover a sinister notebook of stories.","Votes:
76,601
| Gross:
$62.74M"
350,296.Alice in Wonderland(I) (2010),(I) (2010),PG,108 min,"Adventure, Family, Fantasy",6.4,"53        
        Metascore","Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of terror.","Votes:
414,202
| Gross:
$334.19M"
351,299.The Witches(1990),(1990),PG,91 min,"Adventure, Comedy, Family",6.8,"78        
        Metascore","A young boy stumbles onto a witch convention and must stop them, even after he has been turned into a mouse.","Votes:
50,473
| Gross:
$10.36M"
352,251.Just Go with It(2011),(2011),PG-13,117 min,"Comedy, Romance",6.4,"33        
        Metascore","On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.","Votes:
244,928
| Gross:
$103.03M"
353,253.Mamma Mia!(2008),(2008),PG-13,108 min,"Comedy, Musical, Romance",6.5,"51        
        Metascore",The story of a bride-to-be trying to find her real father told using hit songs by the popular 1970s group ABBA.,"Votes:
245,451
| Gross:
$144.13M"
354,254.The Bodyguard(1992),(1992),R,129 min,"Action, Drama, Music",6.3,"39        
        Metascore","A former Secret Service agent takes on the job of bodyguard to an R&B singer, whose lifestyle is most unlike a President's.","Votes:
134,878
| Gross:
$121.95M"
355,255.Cashback(2006),(2006),R,102 min,"Comedy, Drama, Romance",7.1,"54        
        Metascore","After a painful breakup, Ben develops insomnia. To kill time, he starts working the late night shift at the local supermarket, where his artistic imagination runs wild.","Votes:
87,583
| Gross:
$0.02M"
356,256.Aladdin(2019),(2019),PG,128 min,"Adventure, Comedy, Family",6.9,"53        
        Metascore",A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,"Votes:
264,495
| Gross:
$355.56M"
357,257.Pride and Prejudice and Zombies(2016),(2016),PG-13,108 min,"Action, Comedy, Fantasy",5.8,"45        
        Metascore",Five sisters in 19th century England must cope with the pressures to marry while protecting themselves from a growing population of zombies.,"Votes:
56,861
| Gross:
$10.91M"
358,258.Marry Me(2022),(2022),PG-13,112 min,"Comedy, Music, Romance",6.1,"51        
        Metascore","Music superstars Kat Valdez and Bastian are getting married before a global audience of fans. But when Kat learns, seconds before her vows, that Bastian has been unfaithful, she instead decides to marry Charlie, a stranger in the crowd.","Votes:
30,461"
359,259.Cruel Intentions(1999),(1999),R,97 min,"Drama, Romance",6.8,"56        
        Metascore",Two vicious step-siblings of an elite Manhattan prep school make a wager: to deflower the new headmaster's daughter before the start of term.,"Votes:
192,577
| Gross:
$38.33M"
360,260.Allied(2016),(2016),R,124 min,"Action, Drama, Romance",7.1,"60        
        Metascore","In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.","Votes:
157,436
| Gross:
$40.10M"
361,263.Brokeback Mountain(2005),(2005),R,134 min,"Drama, Romance",7.7,"87        
        Metascore",Ennis and Jack are two shepherds who develop a sexual and emotional relationship. Their relationship becomes complicated when both of them get married to their respective girlfriends.,"Votes:
356,529
| Gross:
$83.04M"
362,264.Body Heat(1981),(1981),R,113 min,"Crime, Drama, Romance",7.4,"77        
        Metascore","In the midst of a searing Florida heat wave, a woman persuades her lover, a small-town lawyer, to murder her rich husband.","Votes:
36,058
| Gross:
$24.06M"
363,265.When Harry Met Sally...(1989),(1989),R,95 min,"Comedy, Drama, Romance",7.7,"76        
        Metascore","Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.","Votes:
220,086
| Gross:
$92.82M"
364,266.The Lobster(2015),(2015),R,119 min,"Drama, Romance, Sci-Fi",7.1,"82        
        Metascore","In a dystopian near future, according to the laws of The City, single people are taken to The Hotel, where they are obliged to find a romantic partner in 45 days or they're transformed into beasts and sent off into The Woods.","Votes:
255,274
| Gross:
$8.70M"
365,267.Vanilla Sky(2001),(2001),R,136 min,"Fantasy, Mystery, Romance",6.9,"45        
        Metascore",A self-indulgent and vain publishing magnate finds his privileged life upended after a vehicular accident with a resentful lover.,"Votes:
267,361
| Gross:
$100.61M"
366,269.Cinderella(I) (2015),(I) (2015),PG,105 min,"Adventure, Drama, Family",6.9,"67        
        Metascore","When her father unexpectedly dies, young Ella finds herself at the mercy of her cruel stepmother and her scheming stepsisters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger.","Votes:
177,550
| Gross:
$201.15M"
367,270.Career Opportunities(1991),(1991),PG-13,83 min,"Comedy, Romance",5.8,"41        
        Metascore",Jim is the dorky son of a local cement contractor who lives at home and has no direction. Josie is the gorgeous daughter of a wealthy businessman who dreams of leaving town. They find they have a lot in common.,"Votes:
15,149
| Gross:
$11.34M"
368,272.Big Fish(2003),(2003),PG-13,125 min,"Adventure, Drama, Fantasy",8.0,"58        
        Metascore",A frustrated son tries to determine the fact from fiction in his dying father's life.,"Votes:
440,875
| Gross:
$66.26M"
369,274.Before Sunrise(1995),(1995),R,101 min,"Drama, Romance",8.1,"77        
        Metascore","A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.","Votes:
306,646
| Gross:
$5.54M"
370,275.Moulin Rouge!(2001),(2001),PG-13,127 min,"Drama, Musical, Romance",7.6,"66        
        Metascore",A poor Bohemian poet in 1890s Paris falls for a beautiful courtesan and nightclub star coveted by a jealous duke.,"Votes:
285,333
| Gross:
$57.39M"
371,277.Amélie(2001),(2001),R,122 min,"Comedy, Romance",8.3,"69        
        Metascore","Amélie is an innocent and naive girl in Paris with her own sense of justice. She decides to help those around her and, along the way, discovers love.","Votes:
753,463
| Gross:
$33.23M"
372,278.Love in the Villa(2022),(2022),TV-14,114 min,"Comedy, Romance",5.3,"50        
        Metascore","A young woman takes a trip to romantic Verona, Italy, after a breakup, only to find that the villa she reserved was double-booked, and she'll have to share her vacation with a cynical British man.","Votes:
8,345"
373,280.Better Off Dead...(1985),(1985),PG,97 min,"Comedy, Romance",7.1,"51        
        Metascore","After his girlfriend ditches him for a boorish ski jock, Lane decides that suicide is the only answer. However, his increasingly inept attempts bring him only more agony and embarrassment. Filled with the wildest teen nightmares.","Votes:
45,357
| Gross:
$10.30M"
374,281.Enchanted(2007),(2007),PG,107 min,"Animation, Adventure, Comedy",7.1,"75        
        Metascore","A young maiden in a land called Andalasia, who is prepared to be wed, is sent away to New York City by an evil Queen, where she falls in love with a lawyer.","Votes:
199,309
| Gross:
$127.81M"
375,282.Coyote Ugly(2000),(2000),PG-13,100 min,"Comedy, Drama, Music",5.7,"27        
        Metascore","Aspiring songwriter Violet Sanford, after getting a job at a women-run NYC bar that teases its male patrons, comes out of her shell.","Votes:
115,651
| Gross:
$60.79M"
376,285.Gone with the Wind(1939),(1939),Passed,238 min,"Drama, Romance, War",8.2,"97        
        Metascore",The manipulative daughter of a Georgia plantation owner conducts a turbulent romance with a roguish profiteer during the American Civil War and Reconstruction periods.,"Votes:
315,001
| Gross:
$198.68M"
377,286.Sleeping Beauty(2011),(2011),TV-14,101 min,"Drama, Mystery, Romance",5.3,"57        
        Metascore","A haunting portrait of Lucy, a young university student drawn into a mysterious hidden world of unspoken desires.","Votes:
32,887
| Gross:
$0.04M"
378,288.Legends of the Fall(1994),(1994),R,133 min,"Drama, Romance, War",7.5,"45        
        Metascore","In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war.","Votes:
166,704
| Gross:
$66.64M"
379,289.The Birds(1963),(1963),PG-13,119 min,"Drama, Horror, Mystery",7.6,"90        
        Metascore",A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,"Votes:
189,389
| Gross:
$11.40M"
380,290.The Curious Case of Benjamin Button(2008),(2008),PG-13,166 min,"Drama, Fantasy, Romance",7.8,"70        
        Metascore","Tells the story of Benjamin Button, a man who starts aging backwards with consequences.","Votes:
647,689
| Gross:
$127.51M"
381,292.Don Jon(2013),(2013),R,90 min,"Comedy, Drama, Romance",6.5,"66        
        Metascore","A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.","Votes:
240,158
| Gross:
$24.48M"
382,295.Fifty Shades Darker(2017),(2017),R,118 min,"Drama, Romance, Thriller",4.5,"33        
        Metascore","While Christian wrestles with his inner demons, Anastasia must confront the anger and envy of the women who came before her.","Votes:
103,029
| Gross:
$114.38M"
383,297.A Star Is Born(2018),(2018),R,136 min,"Drama, Music, Romance",7.6,"88        
        Metascore",A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,"Votes:
381,686
| Gross:
$215.29M"
384,299.Pretty in Pink(1986),(1986),PG-13,97 min,"Comedy, Drama, Romance",6.7,"56        
        Metascore",A poor girl must choose between the affections of dating her childhood sweetheart or a rich but sensitive playboy.,"Votes:
82,134
| Gross:
$40.47M"
385,252.Star Wars: Episode VI - Return of the Jedi(1983),(1983),PG,131 min,"Action, Adventure, Fantasy",8.3,"58        
        Metascore","After a daring mission to rescue Han Solo from Jabba the Hutt, the Rebels dispatch to Endor to destroy the second Death Star. Meanwhile, Luke struggles to help Darth Vader back from the dark side without falling into the Emperor's trap.","Votes:
1,045,941
| Gross:
$309.13M"
386,253.Hulk(2003),(2003),PG-13,138 min,"Action, Sci-Fi",5.6,"54        
        Metascore","Bruce Banner, a genetics researcher with a tragic past, suffers an accident that causes him to transform into a raging green monster when he gets angry.","Votes:
268,456
| Gross:
$132.18M"
387,254.Ghostbusters II(1989),(1989),PG,108 min,"Action, Comedy, Fantasy",6.6,"56        
        Metascore",The discovery of a massive river of ectoplasm and a resurgence of spectral activity allows the staff of Ghostbusters to revive the business.,"Votes:
207,518
| Gross:
$112.49M"
388,256.Teenage Mutant Ninja Turtles(1990),(1990),PG,93 min,"Action, Adventure, Comedy",6.7,"51        
        Metascore",Four teenage mutant ninja turtles emerge from the shadows to protect New York City from a gang of criminal ninjas.,"Votes:
94,702
| Gross:
$135.27M"
389,257.Annihilation(I) (2018),(I) (2018),R,115 min,"Adventure, Drama, Horror",6.8,"79        
        Metascore","A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.","Votes:
324,688
| Gross:
$32.73M"
390,258.Alita: Battle Angel(2019),(2019),PG-13,122 min,"Action, Adventure, Sci-Fi",7.3,"53        
        Metascore","A deactivated cyborg's revived, but can't remember anything of her past and goes on a quest to find out who she is.","Votes:
266,411
| Gross:
$85.71M"
391,259.Solo: A Star Wars Story(2018),(2018),PG-13,135 min,"Action, Adventure, Sci-Fi",6.9,"62        
        Metascore","Board the Millennium Falcon and journey to a galaxy far, far away in an epic action-adventure that will set the course of one of the Star Wars saga's most unlikely heroes.","Votes:
344,400
| Gross:
$213.77M"
392,260.X: First Class(2011),(2011),PG-13,131 min,"Action, Adventure, Sci-Fi",7.7,"65        
        Metascore","In the 1960s, superpowered humans Charles Xavier and Erik Lensherr work together to find others like them, but Erik's vengeful pursuit of an ambitious mutant who ruined his life causes a schism to divide them.","Votes:
690,963
| Gross:
$146.41M"
393,261.Doctor Strange(2016),(2016),PG-13,115 min,"Action, Adventure, Fantasy",7.5,"72        
        Metascore","While on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts.","Votes:
735,558
| Gross:
$232.64M"
394,262.10 Cloverfield Lane(2016),(2016),PG-13,103 min,"Drama, Horror, Mystery",7.2,"76        
        Metascore",A young woman is held in an underground bunker by a man who insists that a hostile event has left the surface of the Earth uninhabitable.,"Votes:
326,485
| Gross:
$72.08M"
395,263.Ghostbusters: Answer the Call(2016),(2016),PG-13,117 min,"Action, Comedy, Fantasy",6.9,"60        
        Metascore","Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.","Votes:
231,594
| Gross:
$128.34M"
396,264.Prometheus(I) (2012),(I) (2012),R,124 min,"Adventure, Mystery, Sci-Fi",7.0,"64        
        Metascore","Following clues to the origin of mankind, a team finds a structure on a distant moon, but they soon realize they are not alone.","Votes:
608,255
| Gross:
$126.48M"
397,265.The Hunger Games: Catching Fire(2013),(2013),PG-13,146 min,"Action, Adventure, Sci-Fi",7.5,"76        
        Metascore",Katniss Everdeen and Peeta Mellark become targets of the Capitol after their victory in the 74th Hunger Games sparks a rebellion in the Districts of Panem.,"Votes:
662,201
| Gross:
$424.67M"
398,267.Mars Attacks!(1996),(1996),PG-13,106 min,"Comedy, Sci-Fi",6.4,"52        
        Metascore",Earth is invaded by Martians with unbeatable weapons and a cruel sense of humor.,"Votes:
227,992
| Gross:
$37.77M"
399,272.Star Wars: Episode V - The Empire Strikes Back(1980),(1980),PG,124 min,"Action, Adventure, Fantasy",8.7,"82        
        Metascore","After the Rebels are brutally overpowered by the Empire on the ice planet Hoth, Luke Skywalker begins Jedi training with Yoda, while his friends are pursued across the galaxy by Darth Vader and bounty hunter Boba Fett.","Votes:
1,281,074
| Gross:
$290.48M"
400,274.Star Wars: Episode I - The Phantom Menace(1999),(1999),PG,136 min,"Action, Adventure, Fantasy",6.5,"51        
        Metascore","Two Jedi escape a hostile blockade to find allies and come across a young boy who may bring balance to the Force, but the long dormant Sith resurface to claim their original glory.","Votes:
801,212
| Gross:
$474.54M"
401,275.Infinite(2021),(2021),PG-13,106 min,"Action, Sci-Fi, Thriller",5.4,"28        
        Metascore",A man discovers that his hallucinations are actually visions from past lives.,"Votes:
50,015"
402,277.Under the Skin(I) (2013),(I) (2013),R,108 min,"Drama, Horror, Mystery",6.3,"80        
        Metascore","A mysterious young woman seduces lonely men in the evening hours in Scotland. However, events lead her to begin a process of self-discovery.","Votes:
144,273
| Gross:
$2.61M"
403,278.X-Men: Dark Phoenix(2019),(2019),PG-13,113 min,"Action, Adventure, Sci-Fi",5.7,"43        
        Metascore","Jean Grey begins to develop incredible powers that corrupt and turn her into a Dark Phoenix, causing the X-Men to decide if her life is worth more than all of humanity.","Votes:
186,697
| Gross:
$65.85M"
404,280.Dune(1984),(1984),PG-13,137 min,"Action, Adventure, Sci-Fi",6.3,"41        
        Metascore",A Duke's son leads desert warriors against the galactic emperor and his father's evil nemesis to free their desert world from the emperor's rule.,"Votes:
162,133
| Gross:
$30.93M"
405,284.Resident Evil(2002),(2002),R,100 min,"Action, Horror, Sci-Fi",6.6,"33        
        Metascore","A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident.","Votes:
271,642
| Gross:
$40.12M"
406,288.World War Z(2013),(2013),PG-13,116 min,"Action, Adventure, Horror",7.0,"63        
        Metascore",Former United Nations employee Gerry Lane traverses the world in a race against time to stop a zombie pandemic that is toppling armies and governments and threatens to destroy humanity itself.,"Votes:
662,908
| Gross:
$202.36M"
407,290.They Live(1988),(1988),R,94 min,"Action, Horror, Sci-Fi",7.2,"55        
        Metascore",They influence our decisions without us knowing it. They numb our senses without us feeling it. They control our lives without us realizing it. They live.,"Votes:
130,238
| Gross:
$13.01M"
408,293.X-Men Origins: Wolverine(2009),(2009),PG-13,107 min,"Action, Sci-Fi",6.5,"40        
        Metascore","The early years of James Logan, featuring his rivalry with his brother Victor Creed, his service in the special forces team Weapon X, and his experimentation into the metal-lined mutant Wolverine.","Votes:
504,351
| Gross:
$179.88M"
409,294.Men in Black(1997),(1997),PG-13,98 min,"Action, Adventure, Comedy",7.3,"71        
        Metascore",A police officer joins a secret organization that polices and monitors extraterrestrial interactions on Earth.,"Votes:
566,239
| Gross:
$250.69M"
410,296.Avengers: Age of Ultron(2015),(2015),PG-13,141 min,"Action, Adventure, Sci-Fi",7.3,"66        
        Metascore","When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan.","Votes:
856,247
| Gross:
$459.01M"
411,297.Snowpiercer(2013),(2013),R,126 min,"Action, Sci-Fi, Thriller",7.1,"84        
        Metascore","In a future where a failed climate change experiment has killed all life except for the survivors who boarded the Snowpiercer (a train that travels around the globe), a new class system emerges.","Votes:
360,169
| Gross:
$4.56M"
412,298.Captain Marvel(2019),(2019),PG-13,123 min,"Action, Adventure, Sci-Fi",6.8,"64        
        Metascore",Carol Danvers becomes one of the universe's most powerful heroes when Earth is caught in the middle of a galactic war between two alien races.,"Votes:
554,810
| Gross:
$426.83M"
413,300.Cloverfield(2008),(2008),PG-13,85 min,"Action, Horror, Sci-Fi",7.0,"64        
        Metascore",A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack.,"Votes:
398,915
| Gross:
$80.05M"
414,251.The Wizard(1989),(1989),PG,100 min,"Adventure, Comedy, Drama",6.0,"23        
        Metascore",A boy and his brother run away from home and hitch cross country with the help of a girl they meet to compete in the ultimate video game championship.,"Votes:
15,609
| Gross:
$14.28M"
415,257.Blue Chips(1994),(1994),PG-13,108 min,"Drama, Sport",6.2,"54        
        Metascore",A college basketball coach is forced to break the rules in order to get the players he needs to stay competitive.,"Votes:
14,034
| Gross:
$22.36M"
416,258.A Prayer Before Dawn(2017),(2017),R,116 min,"Action, Biography, Crime",6.8,"76        
        Metascore",The true story of an English boxer incarcerated in one of Thailand's most notorious prisons as he fights in Muay Thai tournaments to earn his freedom.,"Votes:
23,765"
417,261.Out Cold(2001),(2001),PG-13,89 min,"Comedy, Sport",6.2,"22        
        Metascore",A snowboarder's plans for his own snowboard park go awry when an ex-girlfriend returns to town.,"Votes:
17,708
| Gross:
$13.90M"
418,262.Grind(2003),(2003),PG-13,105 min,"Adventure, Comedy, Sport",5.9,"30        
        Metascore","Four skaters follow their idol on his summer tour in an attempt to get noticed, get sponsored, and become stars themselves.","Votes:
12,654
| Gross:
$5.11M"
419,263.Bubble(2022),(2022),TV-PG,100 min,"Animation, Action, Adventure",6.3,"56        
        Metascore","After bubbles that broke the laws of gravity rained down upon the world. Cut off from the outside world, Tokyo has become a playground for a group of young people who have lost their families.","Votes:
5,508"
420,265.Herbie Fully Loaded(2005),(2005),G,101 min,"Adventure, Comedy, Family",4.9,"47        
        Metascore","Maggie Peyton, the new owner of Herbie, Number 53, the free-wheelin' Volkswagen bug with a mind of its own, puts the car through its paces on the road to becoming a NASCAR competitor.","Votes:
48,205
| Gross:
$66.02M"
421,268.McEnroe(2022),(2022),TV-MA,104 min,"Documentary, Sport",6.8,"67        
        Metascore",It follows John McEnroe as he finally tells his side of his storied career and performances on the court.,"Votes:
424"
422,269.The Program(1993),(1993),R,112 min,"Action, Drama, Romance",6.4,"51        
        Metascore","Several players from different backgrounds try to cope with the pressures of playing football at a major university. Each deals with the pressure differently, some turn to drinking, others to drugs, and some to studying.","Votes:
10,813
| Gross:
$23.00M"
423,270.The Greatest Game Ever Played(2005),(2005),PG,120 min,"Biography, Drama, Sport",7.4,"55        
        Metascore","In the 1913 U.S. Open, twenty-year-old Francis Ouimet played golf against his idol, 1900 U.S. Open champion, Englishman Harry Vardon.","Votes:
31,143
| Gross:
$15.33M"
424,272.Lagaan: Once Upon a Time in India(2001),(2001),PG,224 min,"Drama, Musical, Sport",8.1,"84        
        Metascore",The people of a small village in Victorian India stake their future on a game of cricket against their ruthless British rulers.,"Votes:
114,503
| Gross:
$0.07M"
425,273.Goal! The Dream Begins(2005),(2005),PG,118 min,"Drama, Romance, Sport",6.7,"53        
        Metascore",The extremely talented Santiago Muñez is spotted by a Newcastle United scout and given a chance at professional football.,"Votes:
63,610
| Gross:
$4.28M"
426,274.Uncle Drew(2018),(2018),PG-13,103 min,"Comedy, Sport",5.8,"57        
        Metascore",An anti-ageist comedy about a man's dream to win the Rucker Classic street ball tournament in Harlem.,"Votes:
14,593
| Gross:
$42.47M"
427,275.Fever Pitch(2005),(2005),PG-13,104 min,"Comedy, Drama, Romance",6.2,"56        
        Metascore",Lindsay is stuck in the middle of her relationship with Ben and his passion for the Boston Red Sox.,"Votes:
45,649
| Gross:
$42.07M"
428,281.Shelter(II) (2007),(II) (2007),R,97 min,"Drama, Romance, Sport",7.6,"66        
        Metascore","When his college dreams are sidelined by family obligations, a young man finds comfort in surfing with his best friend's brother.","Votes:
22,759
| Gross:
$0.14M"
429,282.Best of the Best(1989),(1989),PG-13,97 min,"Action, Drama, Sport",6.4,"26        
        Metascore",A team from the United States is going to compete against Korea in a Tae Kwon Do tournament. The team consists of fighters from all over the country - can they overcome their rivalry and work together to win?,"Votes:
14,216
| Gross:
$1.70M"
430,284.Glory Road(2006),(2006),PG,118 min,"Biography, Drama, Sport",7.2,"58        
        Metascore","In 1966, Texas Western coach Don Haskins led the first all-black starting line-up for a college basketball team to the NCAA national championship.","Votes:
46,500
| Gross:
$42.64M"
431,287.Searching for Bobby Fischer(1993),(1993),PG,109 min,"Biography, Drama, Sport",7.4,"89        
        Metascore",A prepubescent chess prodigy refuses to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.,"Votes:
40,439
| Gross:
$7.27M"
432,289.Dream Horse(2020),(2020),PG,113 min,"Biography, Comedy, Drama",6.9,"68        
        Metascore","Dream Alliance is an unlikely race horse bred by small-town Welsh bartender Jan Vokes. With no experience, Jan convinces her neighbors to chip in their meager earnings to help raise Dream in the hopes he can compete with the racing elites.","Votes:
5,440"
433,292.Brian Banks(2018),(2018),PG-13,99 min,"Biography, Drama, Sport",7.2,"58        
        Metascore","A football player's dreams to play in the NFL are halted when he is wrongly convicted and sent to prison. Years later, he fights to clear his name within an unjust system.","Votes:
7,322
| Gross:
$4.32M"
434,293.Balls of Fury(2007),(2007),PG-13,90 min,"Comedy, Crime, Sport",5.3,"38        
        Metascore","Down-and-out former professional ping-pong phenom, Randy Daytona, is sucked into a maelstrom when FBI Agent Ernie Rodriguez recruits him for a secret mission. Randy is determined to bounce back and win, and to smoke out his father's killer -- arch-fiend Feng.","Votes:
42,926
| Gross:
$32.84M"
435,294.The Fan(1996),(1996),R,116 min,"Action, Drama, Sport",5.9,"32        
        Metascore",An all star baseball player becomes the unhealthy focus of a down on his luck salesman.,"Votes:
48,907
| Gross:
$18.57M"
